"department","course","section","author","bookImage","edition","isbn","title","publisher","price","forRent","print","subscriptionTime"
"IDS","2194","0001","Boyle","//bkstr.scene7.com/is/image/Bkstr/9780140238280","N/A","9780140238280","Tortilla Curtain","Penguin (c/o RH)",12.75,false,true,
"IDS","2194","0001","Mukherjee","//bkstr.scene7.com/is/image/Bkstr/9780802196354","N/A","9780802196354","Jasmine","Grove Atlantic, Incorporated",10.75,true,false,
"IDS","2194","0002","Diaz","//bkstr.scene7.com/is/image/Bkstr/9781594483295","N/A","9781594483295","Brief Wondrous Life of Oscar Wao","Riverhead Trade",16,false,true,
"IDS","2194","0002","Diaz","//bkstr.scene7.com/is/image/Bkstr/9781594483295","N/A","9781594483295","Brief Wondrous Life of Oscar Wao","Riverhead Trade",11.2,true,true,
"IDS","2194","0002","Diaz","//bkstr.scene7.com/is/image/Bkstr/9781594483295","N/A","9781594483295","Brief Wondrous Life of Oscar Wao","Riverhead Trade",12,false,true,
"IDS","2194","0002","Mukherjee","//bkstr.scene7.com/is/image/Bkstr/9780802136305","N/A","9780802136305","Jasmine","Grove Atlantic, Incorporated",16,false,true,
"IDS","2194","0002","Mukherjee","//bkstr.scene7.com/is/image/Bkstr/9780802136305","N/A","9780802136305","Jasmine","Grove Atlantic, Incorporated",10.4,true,true,
"IDS","2194","0002","Mukherjee","//bkstr.scene7.com/is/image/Bkstr/9780802136305","N/A","9780802136305","Jasmine","Grove Atlantic, Incorporated",6.4,true,true,
"IDS","2194","0002","Mukherjee","//bkstr.scene7.com/is/image/Bkstr/9780802136305","N/A","9780802136305","Jasmine","Grove Atlantic, Incorporated",12,false,true,
"IDS","2194","0002","Proulx","//bkstr.scene7.com/is/image/Bkstr/9780684831541","N/A","9780684831541","Accordion Crimes","Simon & Schuster",17,false,true,
"IDS","2194","0002","Proulx","//bkstr.scene7.com/is/image/Bkstr/9780684831541","N/A","9780684831541","Accordion Crimes","Simon & Schuster",12.75,false,true,
"IDS","2194","0002","Boyle","//bkstr.scene7.com/is/image/Bkstr/9780140238280","N/A","9780140238280","Tortilla Curtain","Penguin (c/o RH)",17,false,true,
"IDS","2194","0002","Boyle","//bkstr.scene7.com/is/image/Bkstr/9780140238280","N/A","9780140238280","Tortilla Curtain","Penguin (c/o RH)",6.8,true,true,
"IDS","2194","0002","Boyle","//bkstr.scene7.com/is/image/Bkstr/9780140238280","N/A","9780140238280","Tortilla Curtain","Penguin (c/o RH)",12.75,false,true,
"IDS","2194","0002","Mukherjee","//bkstr.scene7.com/is/image/Bkstr/9780802196354","N/A","9780802196354","Jasmine","Grove Atlantic, Incorporated",10.75,true,false,
"IHS","1100","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
"IHS","1100","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",23.99,true,true,
"IHS","1100","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",31.99,false,true,
"IHS","1100","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",12.8,true,true,
"IHS","1100","0001","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",31.99,true,false,"365"
"IHS","1100","0001","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",35.99,true,false,
"IHS","1100","0002","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
"IHS","1100","0002","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",23.99,true,true,
"IHS","1100","0002","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",31.99,false,true,
"IHS","1100","0002","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",12.8,true,true,
"IHS","1100","0002","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",31.99,true,false,"365"
"IHS","1100","0002","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",35.99,true,false,
"IHS","1100","0003","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
"IHS","1100","0003","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",23.99,true,true,
"IHS","1100","0003","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",31.99,false,true,
"IHS","1100","0003","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",12.8,true,true,
"IHS","1100","0003","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",31.99,true,false,"365"
"IHS","1100","0003","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",35.99,true,false,
"IHS","2121","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
"IHS","2121","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",23.99,true,true,
"IHS","2121","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",31.99,false,true,
"IHS","2121","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",12.8,true,true,
"IHS","2121","0001","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",31.99,true,false,"365"
"IHS","2121","0001","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",35.99,true,false,
"IHS","2121","0002","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
"IHS","2121","0002","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",23.99,true,true,
"IHS","2121","0002","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",31.99,false,true,
"IHS","2121","0002","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",12.8,true,true,
"IHS","2121","0002","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",31.99,true,false,"365"
"IHS","2121","0002","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",35.99,true,false,
"IHS","2121","0003","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
"IHS","2121","0003","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",23.99,true,true,
"IHS","2121","0003","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",31.99,false,true,
"IHS","2121","0003","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",12.8,true,true,
"IHS","2121","0003","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",31.99,true,false,"365"
"IHS","2121","0003","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",35.99,true,false,
"IHS","3122","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
"IHS","3122","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",23.99,true,true,
"IHS","3122","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",31.99,false,true,
"IHS","3122","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",12.8,true,true,
"IHS","3122","0001","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",31.99,true,false,"365"
"IHS","3122","0001","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",35.99,true,false,
"IHS","3931","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
"IHS","3931","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",23.99,true,true,
"IHS","3931","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",31.99,false,true,
"IHS","3931","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",12.8,true,true,
"IHS","3931","0001","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",31.99,true,false,"365"
"IHS","3931","0001","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",35.99,true,false,
"IHS","3931","0002","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
"IHS","3931","0002","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",23.99,true,true,
"IHS","3931","0002","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",31.99,false,true,
"IHS","3931","0002","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",12.8,true,true,
"IHS","3931","0002","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",31.99,true,false,"365"
"IHS","3931","0002","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",35.99,true,false,
"IHS","3931","0003","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
"IHS","3931","0003","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",23.99,true,true,
"IHS","3931","0003","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",31.99,false,true,
"IHS","3931","0003","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",12.8,true,true,
"IHS","3931","0003","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",31.99,true,false,"365"
"IHS","3931","0003","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",35.99,true,false,
"IHS","3931","0004","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
"IHS","3931","0004","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",23.99,true,true,
"IHS","3931","0004","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",31.99,false,true,
"IHS","3931","0004","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",12.8,true,true,
"IHS","3931","0004","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",31.99,true,false,"365"
"IHS","3931","0004","Association","//bkstr.scene7.com/is/image/Bkstr/9781433832178","7th","9781433832185","Publication Manual of the American Psychological Association - 7th Ed.","American Psychological Association",35.99,true,false,
"IHS","4501","0001","American Psychological Association","//bkstr.scene7.com/is/image/Bkstr/9781433832161","7th","9781433832161","Publication Manual of APA","American Psychological Association",24,false,true,
